modeldb_id,model_name,paper_id,authors,title,journal,year,doi,pubmedid,citation_count,modeldb_model_count,all_paper_ids
144511,Duration-tuned neurons from the inferior colliculus of vertebrates (Aubie et al. 2012),144514,"Aubie B, Sayegh R, Faure PA",Duration tuning across vertebrates.,The Journal of neuroscience : the official journal of the Society for Neuroscience,2012,10.1523/JNEUROSCI.5624-11.2012,,51,1,144514
150288,A 1000 cell network model for Lateral Amygdala (Kim et al. 2013),150290,"Kim D, Paré D, Nair SS",Mechanisms contributing to the induction and storage of Pavlovian fear memories in the lateral amygdala.,"Learning & memory (Cold Spring Harbor, N.Y.)",2013,10.1101/lm.030262.113,,51,1,150290
97263,Olfactory bulb mitral and granule cell: dendrodendritic microcircuits (Migliore and Shepherd 2008),97123,"Migliore M, Shepherd GM",Dendritic action potentials connect distributed dendrodendritic microcircuits.,Journal of computational neuroscience,2008,10.1007/s10827-007-0051-9,,50,1,97123
144589,Modulation of hippocampal rhythms by electric fields and network topology (Berzhanskaya et al. 2013),146286,"Berzhanskaya J, Chernyy N, Gluckman BJ, Schiff SJ, Ascoli GA",Modulation of hippocampal rhythms by subthreshold electric fields and network topology.,Journal of computational neuroscience,2013,10.1007/s10827-012-0426-4,,50,1,146286
185355,Dentate gyrus network model pattern separation and granule cell scaling in epilepsy (Yim et al 2015),185356,"Yim MY, Hanuschkin A, Wolfart J",Intrinsic rescaling of granule cells restores pattern separation ability of a dentate gyrus network model during epileptic hyperexcitability.,Hippocampus,2015,10.1002/hipo.22373,,49,1,185356
33975,"Local variable time step method (Lytton, Hines 2005)",49249,"Lytton WW, Hines ML",Independent variable time-step integration of individual neurons for network simulations.,Neural computation,2005,10.1162/0899766053429453,,48,1,49249
2937,CA1 Pyramidal Neuron: slow Na+ inactivation (Migliore 1996),4236,Migliore M,Modeling the attenuation and failure of action potentials in the dendrites of hippocampal neurons.,Biophysical journal,1996,10.1016/S0006-3495(96)79433-X,,47,1,4236
127021,Alcohol excites Cerebellar Golgi Cells by inhibiting the Na+/K+ ATPase (Botta et al.2010),127734,"Botta P, de Souza FM, Sangrey T, De Schutter E, Valenzuela CF",Alcohol excites cerebellar Golgi cells by inhibiting the Na+/K+ ATPase.,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,2010,10.1038/npp.2010.76,,47,1,127734
19696,CA1 pyramidal neuron: integration of subthreshold inputs from PP and SC (Migliore 2003),20005,Migliore M,On the integration of subthreshold inputs from Perforant Path and Schaffer Collaterals in hippocampal CA1 pyramidal neurons.,Journal of computational neuroscience,2003,10.1023/a:1021906818333,,45,1,20005
2487,Olfactory Mitral Cell (Davison et al 2000),4036,"Davison AP, Feng J, Brown D",A reduced compartmental model of the mitral cell for use in network models of the olfactory bulb.,Brain research bulletin,2000,10.1016/s0361-9230(99)00256-7,,43,1,4036
150621,"Striatal Output Neuron (Mahon, Deniau, Charpier, Delord 2000)",121080,"Mahon S, Deniau JM, Charpier S, Delord B",Role of a striatal slowly inactivating potassium current in short-term facilitation of corticostriatal inputs: a computer simulation study.,"Learning & memory (Cold Spring Harbor, N.Y.)",2000,10.1101/lm.34800,,43,1,121080
182134,"Normal ripples, abnormal ripples, and fast ripples in a hippocampal model (Fink et al. 2015)",182907,"Fink CG, Gliske S, Catoni N, Stacey WC",Network Mechanisms Generating Abnormal and Normal Hippocampal High-Frequency Oscillations: A Computational Analysis.,eNeuro,2015,10.1523/ENEURO.0024-15.2015,,43,1,182907
71312,"CA1 pyramidal neuron synaptic integration (Li and Ascoli 2006, 2008)",71313,"Li X, Ascoli GA",Computational simulation of the input-output relationship in hippocampal pyramidal cells.,Journal of computational neuroscience,2006,10.1007/s10827-006-8797-z,,41,1,71313|113958
123815,Encoding and retrieval in a model of the hippocampal CA1 microcircuit (Cutsuridis et al. 2009),123816,"Cutsuridis V, Cobb S, Graham BP",Encoding and retrieval in a model of the hippocampal CA1 microcircuit.,Hippocampus,2010,10.1002/hipo.20661,,40,1,123816
3660,"Neocortical Layer I: I-A and I-K (Zhou, Hablitz 1996)",4423,"Zhou FM, Hablitz JJ",Layer I neurons of the rat neocortex. II. Voltage-dependent outward currents.,Journal of neurophysiology,1996,10.1152/jn.1996.76.2.668,,39,1,4423
50997,Ribbon Synapse (Sikora et al 2005),53868,"Sikora MA, Gottesman J, Miller RF",A computational model of the ribbon synapse.,Journal of neuroscience methods,2005,10.1016/j.jneumeth.2004.11.023,,39,1,53868
87535,CA1 pyramidal neurons: binding properties and the magical number 7 (Migliore et al. 2008),114668,"Migliore M, Novara G, Tegolo D",Single neuron binding properties and the magical number 7.,Hippocampus,2008,10.1002/hipo.20480,,39,1,114668
141272,Simple and accurate Diffusion Approximation algor. for stochastic ion channels (Orio & Soudry 2012),144507,"Orio P, Soudry D","Simple, fast and accurate implementation of the diffusion approximation algorithm for stochastic ion channels with multiple states.",PloS one,2012,10.1371/journal.pone.0036670,,39,1,144507
144502,"Inferior Olive, subthreshold oscillations (Torben-Nielsen, Segev, Yarom 2012)",148588,"Torben-Nielsen B, Segev I, Yarom Y",The generation of phase differences and frequency changes in a network model of inferior olive subthreshold oscillations.,PLoS computational biology,2012,10.1371/journal.pcbi.1002580,,39,1,148588
150551,Calcium waves and mGluR-dependent synaptic plasticity in CA1 pyr. neurons (Ashhad & Narayanan 2013),150553,"Ashhad S, Narayanan R",Quantitative interactions between the A-type K+ current and inositol trisphosphate receptors regulate intraneuronal Ca2+ waves and synaptic plasticity.,The Journal of physiology,2013,10.1113/jphysiol.2012.245688,,39,1,150553
144054,Synchrony by synapse location (McTavish et al. 2012),144055,"McTavish TS, Migliore M, Shepherd GM, Hines ML",Mitral cell spike synchrony modulated by dendrodendritic synapse location.,Frontiers in computational neuroscience,2012,10.3389/fncom.2012.00003,,38,1,144055
151282,Ih tunes oscillations in an In Silico CA3 model (Neymotin et al. 2013),151286,"Neymotin SA, Hilscher MM, Moulin TC, Skolnick Y, Lazarewicz MT, Lytton WW",Ih tunes theta/gamma oscillations and cross-frequency coupling in an in silico CA3 model.,PloS one,2013,10.1371/journal.pone.0076285,,38,1,151286
185858,Ca+/HCN channel-dependent persistent activity in multiscale model of neocortex (Neymotin et al 2016),186992,"Neymotin SA, McDougal RA, Bulanova AS, Zeki M, Lakatos P, Terman D, Hines ML, Lytton WW",Calcium regulation of HCN channels supports persistent activity in a multiscale model of neocortex.,Neuroscience,2016,10.1016/j.neuroscience.2015.12.043,,38,1,186992
3491,Retinal Ganglion Cell: I-K (Skaliora et al 1995),4426,"Skaliora I, Robinson DW, Scobey RP, Chalupa LM",Properties of K+ conductances in cat retinal ganglion cells during the period of activity-mediated refinements in retinofugal pathways.,The European journal of neuroscience,1995,10.1111/j.1460-9568.1995.tb01151.x,,37,1,4426
87473,AP shape and parameter constraints in optimization of compartment models (Weaver and Wearne 2006),80998,"Weaver CM, Wearne SL",The role of action potential shape and parameter constraints in optimization of compartment models,Neurocomputing,2006,10.1016/j.neucom.2005.12.044,,37,1,80998
144570,"Large scale model of the olfactory bulb (Yu et al., 2013)",144571,"Yu Y, McTavish TS, Hines ML, Shepherd GM, Valenti C, Migliore M",Sparse distributed representation of odors in a large-scale olfactory bulb circuit.,PLoS computational biology,2013,10.1371/journal.pcbi.1003014,,37,1,144571
147514,Altered complexity in layer 2/3 pyramidal neurons (Luuk van der Velden et al. 2012),144533,"van der Velden L, van Hooft JA, Chameau P",Altered dendritic complexity affects firing properties of cortical layer 2/3 pyramidal neurons in mice lacking the 5-HT3A receptor.,Journal of neurophysiology,2012,10.1152/jn.00829.2011,,37,1,144533
3434,Coincidence detection in avian brainstem (Simon et al 1999),4838,"Simon JZ, Carr CE, Shamma SA",A Dendritic Model of Coincidence Detection in the Avian Brainstem.,Neurocomputing,1999,10.1016/S0925-2312(99)00020-X,,36,1,4838
3648,Olfactory Mitral Cell: I-A and I-K currents (Wang et al 1996),4671,"Wang XY, McKenzie JS, Kemm RE",Whole-cell K+ currents in identified olfactory bulb output neurones of rats.,The Journal of physiology,1996,10.1113/jphysiol.1996.sp021127,,36,1,4671
144007,"LGMD Variability and logarithmic compression in dendrites (Jones and Gabbiani, 2012, 2012B)",144009,"Jones PW, Gabbiani F",Impact of neural noise on a sensory-motor pathway signaling impending collision.,Journal of neurophysiology,2012,10.1152/jn.00607.2011,,36,1,144009|241144
151126,Effects of increasing CREB on storage and recall processes in a CA1 network (Bianchi et al. 2014),169919,"Bianchi D, De Michele P, Marchetti C, Tirozzi B, Cuomo S, Marie H, Migliore M",Effects of increasing CREB-dependent transcription on the storage and recall processes in a hippocampal CA1 microcircuit.,Hippocampus,2014,10.1002/hipo.22212,,36,1,169919
155568,Dentate gyrus network model (Tejada et al 2014),154476,"Tejada J, Garcia-Cairasco N, Roque AC",Combined role of seizure-induced dendritic morphology alterations and spine loss in newborn granule cells with mossy fiber sprouting on the hyperexcitability of a computer model of the dentate gyrus.,PLoS computational biology,2014,10.1371/journal.pcbi.1003601,,36,1,154476|154558
64212,Vomeronasal sensory neuron (Shimazaki et al 2006),64236,"Shimazaki R, Boccaccio A, Mazzatenta A, Pinato G, Migliore M, Menini A",Electrophysiological properties and modeling of murine vomeronasal sensory neurons in acute slice preparations.,Chemical senses,2006,10.1093/chemse/bjj047,,35,1,64236
126637,A simplified cerebellar Purkinje neuron (the PPR model) (Brown et al. 2011),137675,"Brown SA, Moraru II, Schaff JC, Loew LM",Virtual NEURON: a strategy for merged biochemical and electrophysiological modeling.,Journal of computational neuroscience,2011,10.1007/s10827-011-0317-0,,35,1,137675
151681,3D model of the olfactory bulb (Migliore et al. 2014),151756,"Migliore M, Cavarretta F, Hines ML, Shepherd GM",Distributed organization of a brain microcircuit analyzed by three-dimensional modeling: the olfactory bulb.,Frontiers in computational neuroscience,2014,10.3389/fncom.2014.00050,,35,1,151756
3798,"Demyelinated and remyelinating axon conductances (Hines, Shrager 1991)",169217,"Hines M, Shrager P",A computational test of the requirements for conduction in demyelinated axons.,Restorative neurology and neuroscience,1991,10.3233/RNN-1991-3205,,34,1,169217
19746,Signal integration in a CA1 pyramidal cell (Graham 2001),10344,Graham BP,Pattern recognition in a compartmental model of a CA1 pyramidal neuron.,"Network (Bristol, England)",2001,,,34,1,10344
143635,Active dendritic action potential propagation (Casale & McCormick 2011),143634,"Casale AE, McCormick DA",Active action potential propagation but not initiation in thalamic interneuron dendrites.,The Journal of neuroscience : the official journal of the Society for Neuroscience,2011,10.1523/JNEUROSCI.4417-11.2011,,34,1,143634
118986,CA1 pyramidal neurons: effects of a Kv7.2 mutation (Miceli et al. 2009),119004,"Miceli F, Soldovieri MV, Lugli L, Bellini G, Ambrosino P, Migliore M, del Giudice EM, Ferrari F, Pascotto A, Taglialatela M","Neutralization of a unique, negatively-charged residue in the voltage sensor of K V 7.2 subunits in a sporadic case of benign familial neonatal seizures.",Neurobiology of disease,2009,10.1016/j.nbd.2009.03.009,,33,1,119004
141063,"Role of Ih in firing patterns of cold thermoreceptors (Orio et al., 2012)",146837,"Orio P, Parra A, Madrid R, González O, Belmonte C, Viana F",Role of Ih in the firing pattern of mammalian cold thermoreceptor endings.,Journal of neurophysiology,2012,10.1152/jn.01033.2011,,32,1,146837
144523,STD-dependent and independent encoding of Input irregularity as spike rate (Luthman et al. 2011),144522,"Luthman J, Hoebeek FE, Maex R, Davey N, Adams R, De Zeeuw CI, Steuber V",STD-dependent and independent encoding of input irregularity as spike rate in a computational model of a cerebellar nucleus neuron.,"Cerebellum (London, England)",2011,10.1007/s12311-011-0295-9,,32,2,144522
155057,"L5 PFC microcircuit used to study persistent activity (Papoutsi et al. 2014, 2013)",155062,"Papoutsi A, Sidiropoulou K, Poirazi P",Dendritic nonlinearities reduce network size requirements and mediate ON and OFF states of persistent activity in a PFC microcircuit model.,PLoS computational biology,2014,10.1371/journal.pcbi.1003764,,32,1,155060|155062
116094,Lateral dendrodenditic inhibition in the Olfactory Bulb (David et al. 2008),105523,"David F, Linster C, Cleland TA",Lateral dendritic shunt inhibition can regularize mitral cell spike patterning.,Journal of computational neuroscience,2008,10.1007/s10827-007-0063-5,,31,1,105523
136026,Functional structure of mitral cell dendritic tuft (Djurisic et al. 2008),112750,"Djurisic M, Popovic M, Carnevale N, Zecevic D",Functional structure of the mitral cell dendritic tuft in the rat olfactory bulb.,The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,10.1523/JNEUROSCI.5296-07.2008,,31,1,112750
145672,Neurophysiological impact of inactivation pathways in A-type K+ channels (Fineberg et al 2012),146109,"Fineberg JD, Ritter DM, Covarrubias M",Modeling-independent elucidation of inactivation pathways in recombinant and native A-type Kv channels.,The Journal of general physiology,2012,10.1085/jgp.201210869,,31,1,146109
147867,"Impact of dendritic atrophy on intrinsic and synaptic excitability (Narayanan & Chattarji, 2010)",147896,"Narayanan R, Chattarji S",Computational analysis of the impact of chronic stress on intrinsic and synaptic excitability in the hippocampus.,Journal of neurophysiology,2010,10.1152/jn.00913.2009,,31,1,147896
182988,TRPM8-dependent dynamic response in cold thermoreceptors (Olivares et al. 2015),185108,"Olivares E, Salgado S, Maidana JP, Herrera G, Campos M, Madrid R, Orio P",TRPM8-Dependent Dynamic Response in a Mathematical Model of Cold Thermoreceptor.,PloS one,2015,10.1371/journal.pone.0139314,,31,1,185108
3457,Retinal Ganglion Cell: I-CaN and I-CaL (Benison et al. 2001),4405,"Benison G, Keizer J, Chalupa LM, Robinson DW",Modeling temporal behavior of postnatal cat retinal ganglion cells.,Journal of theoretical biology,2001,10.1006/jtbi.2000.2289,,30,3,4405|4413
3483,"Retinal Ganglion Cell: I-Na,t (Benison et al 2001)",4405,"Benison G, Keizer J, Chalupa LM, Robinson DW",Modeling temporal behavior of postnatal cat retinal ganglion cells.,Journal of theoretical biology,2001,10.1006/jtbi.2000.2289,,30,3,4405
3488,Retinal Ganglion Cell: I-A (Benison et al 2001),4405,"Benison G, Keizer J, Chalupa LM, Robinson DW",Modeling temporal behavior of postnatal cat retinal ganglion cells.,Journal of theoretical biology,2001,10.1006/jtbi.2000.2289,,30,3,4405
128559,Mathematical model for windup (Aguiar et al. 2010),128507,"Aguiar P, Sousa M, Lima D",NMDA channels together with L-type calcium currents and calcium-activated nonspecific cationic currents are sufficient to generate windup in WDR neurons.,Journal of neurophysiology,2010,10.1152/jn.00834.2009,,30,1,128507
146376,Ca1 pyramidal neuron: reduction model (Marasco et al. 2012),146819,"Marasco A, Limongiello A, Migliore M",Fast and accurate low-dimensional reduction of biophysically detailed neuron models.,Scientific reports,2012,10.1038/srep00928,,30,1,146819
150284,Multiscale simulation of the striatal medium spiny neuron (Mattioni & Le Novere 2013),150283,"Mattioni M, Le Novère N",Integration of biochemical and electrical signaling-multiscale model of the medium spiny neuron of the striatum.,PloS one,2013,10.1371/journal.pone.0066811,,30,1,150283
181967,Long time windows from theta modulated inhib. in entorhinal–hippo. loop (Cutsuridis & Poirazi 2015),181914,"Cutsuridis V, Poirazi P",A computational study on how theta modulated inhibition can account for the long temporal windows in the entorhinal-hippocampal loop.,Neurobiology of learning and memory,2015,10.1016/j.nlm.2015.02.002,,30,1,181914
168591,"3D olfactory bulb: operators (Migliore et al, 2015)",169458,"Migliore M, Cavarretta F, Marasco A, Tulumello E, Hines ML, Shepherd GM",Synaptic clusters function as odor operators in the olfactory bulb.,Proceedings of the National Academy of Sciences of the United States of America,2015,10.1073/pnas.1502513112,,29,1,169458
168874,"Neuronal dendrite calcium wave model (Neymotin et al, 2015)",168952,"Neymotin SA, McDougal RA, Sherif MA, Fall CP, Hines ML, Lytton WW",Neuronal calcium wave propagation varies with changes in endoplasmic reticulum parameters: a computer model.,Neural computation,2015,10.1162/NECO_a_00712,,29,1,168952
155735,Phase response curves firing rate dependency of rat purkinje neurons in vitro (Couto et al 2015),169342,"Couto J, Linaro D, De Schutter E, Giugliano M",On the firing rate dependency of the phase response curve of rat Purkinje neurons in vitro.,PLoS computational biology,2015,10.1371/journal.pcbi.1004112,,27,1,169342|169350
119283,Computational neuropharmacology of CA1 pyramidal neuron (Ferrante et al. 2008),119284,"Ferrante M, Blackwell KT, Migliore M, Ascoli GA",Computational models of neuronal biophysics and the characterization of potential neuropharmacological targets.,Current medicinal chemistry,2008,10.2174/092986708785909094,,26,1,119284
144089,Layer V PFC pyramidal neuron used to study persistent activity (Sidiropoulou & Poirazi 2012),144394,"Sidiropoulou K, Poirazi P",Predictive features of persistent activity emergence in regular spiking and intrinsic bursting model neurons.,PLoS computational biology,2012,10.1371/journal.pcbi.1002489,,26,1,144394
150446,"Synaptic gating at axonal branches, and sharp-wave ripples with replay (Vladimirov et al. 2013)",150447,"Vladimirov N, Tu Y, Traub RD","Synaptic gating at axonal branches, and sharp-wave ripples with replay: a simulation study.",The European journal of neuroscience,2013,10.1111/ejn.12342,,26,1,150447
114359,Impact of dendritic size and topology on pyramidal cell burst firing (van Elburg and van Ooyen 2010),127095,"van Elburg RA, van Ooyen A",Impact of dendritic size and dendritic topology on burst firing in pyramidal cells.,PLoS computational biology,2010,10.1371/journal.pcbi.1000781,,25,1,127095
169457,Schiz.-linked gene effects on intrinsic single-neuron excitability (Maki-Marttunen et al. 2016),187894,"Mäki-Marttunen T, Halnes G, Devor A, Witoelar A, Bettella F, Djurovic S, Wang Y, Einevoll GT, Andreassen OA, Dale AM",Functional Effects of Schizophrenia-Linked Genetic Variants on Intrinsic Single-Neuron Excitability: A Modeling Study.,Biological psychiatry. Cognitive neuroscience and neuroimaging,2016,10.1016/j.bpsc.2015.09.002,,25,1,187894
185332,"AOB mitral cell: persistent activity without feedback (Zylbertal et al., 2015)",185341,"Zylbertal A, Kahan A, Ben-Shaul Y, Yarom Y, Wagner S",Prolonged Intracellular Na+ Dynamics Govern Electrical Activity in Accessory Olfactory Bulb Mitral Cells.,PLoS biology,2015,10.1371/journal.pbio.1002319,,25,1,185341
155157,Self-organized olfactory pattern recognition (Kaplan & Lansner 2014),155156,"Kaplan BA, Lansner A",A spiking neural network model of self-organized pattern recognition in the early mammalian olfactory system.,Frontiers in neural circuits,2014,10.3389/fncir.2014.00005,,24,1,155156
87546,CA1 oriens alveus interneurons: signaling properties (Minneci et al. 2007),101634,"Minneci F, Janahmadi M, Migliore M, Dragicevic N, Avossa D, Cherubini E",Signaling properties of stratum oriens interneurons in the hippocampus of transgenic mice expressing EGFP in a subset of somatostatin-containing cells.,Hippocampus,2007,10.1002/hipo.20291,,23,1,101634
144482,Pyramidal neuron conductances state and STDP (Delgado et al. 2010),144484,"Delgado JY, Gómez-González JF, Desai NS",Pyramidal neuron conductance state gates spike-timing-dependent plasticity.,The Journal of neuroscience : the official journal of the Society for Neuroscience,2010,10.1523/JNEUROSCI.3068-10.2010,,23,1,144484
144976,CA1 pyramidal neurons: effects of Alzheimer (Culmone and Migliore 2012),144979,"Culmone V, Migliore M",Progressive effect of beta amyloid peptides accumulation on CA1 pyramidal neurons: a model study suggesting possible treatments.,Frontiers in computational neuroscience,2012,10.3389/fncom.2012.00052,,23,1,144979
149174,State dependent drug binding to sodium channels in the dentate gyrus (Thomas & Petrou 2013),149381,"Thomas EA, Petrou S",Network-specific mechanisms may explain the paradoxical effects of carbamazepine and phenytoin.,Epilepsia,2013,10.1111/epi.12172,,23,1,149381
135903,Network recruitment to coherent oscillations in a hippocampal model (Stacey et al. 2011),136022,"Stacey WC, Krieger A, Litt B",Network recruitment to coherent oscillations in a hippocampal computer model.,Journal of neurophysiology,2011,10.1152/jn.00643.2010,,22,1,136022
137259,A model of unitary responses from A/C and PP synapses in CA3 pyramidal cells (Baker et al. 2010),137261,"Baker JL, Perez-Rosello T, Migliore M, Barrionuevo G, Ascoli GA",A computer model of unitary responses from associational/commissural and perforant path synapses in hippocampal CA3 pyramidal cells.,Journal of computational neuroscience,2011,10.1007/s10827-010-0304-x,,22,1,137261
182797,Multi-comp. CA1 O-LM interneuron model with varying dendritic Ih distributions (Sekulic et al 2015),182799,"Sekulić V, Chen TC, Lawrence JJ, Skinner FK",Dendritic distributions of I h channels in experimentally-derived multi-compartment models of oriens-lacunosum/moleculare (O-LM) hippocampal interneurons.,Frontiers in synaptic neuroscience,2015,10.3389/fnsyn.2015.00002,,22,1,182799
139656,Cerebellar cortex oscil. robustness from Golgi cell gap jncs (Simoes de Souza and De Schutter 2011),139997,"De Schutter E, Simoes-de-Souza FM",Robustness effect of gap junctions between Golgi cells on cerebellar cortex oscillations,Neural Systems & Circuits,2011,10.1186/2042-1001-1-7,,21,1,139997
150024,KV1 channel governs cerebellar output to thalamus (Ovsepian et al. 2013),149964,"Ovsepian SV, Steuber V, Le Berre M, O'Hara L, O'Leary VB, Dolly JO",A defined heteromeric KV1 channel stabilizes the intrinsic pacemaking and regulates the output of deep cerebellar nuclear neurons to thalamic targets.,The Journal of physiology,2013,10.1113/jphysiol.2012.249706,,21,1,149964
62266,Excitability of the soma in central nervous system neurons (Safronov et al 2000),4019,"Safronov BV, Wolff M, Vogel W",Excitability of the soma in central nervous system neurons.,Biophysical journal,2000,10.1016/S0006-3495(00)76838-X,,19,1,4019
143100,Phase response curve of a globus pallidal neuron (Fujita et al. 2011),143101,"Fujita T, Fukai T, Kitano K",Influences of membrane properties on phase response curve and synchronization stability in a model globus pallidus neuron.,Journal of computational neuroscience,2012,10.1007/s10827-011-0368-2,,19,1,143101
144401,CA1 pyramidal cell: reconstructed axonal arbor and failures at weak gap junctions (Vladimirov 2011),144413,"Vladimirov N, Tu Y, Traub RD",Shortest Loops are Pacemakers in Random Networks of Electrically Coupled Axons.,Frontiers in computational neuroscience,2012,10.3389/fncom.2012.00017,,19,1,144413
144490,CA1 pyramidal neuron: synaptically-induced bAP predicts synapse location (Sterratt et al. 2012),144544,"Sterratt DC, Groen MR, Meredith RM, van Ooyen A",Spine calcium transients induced by synaptically-evoked action potentials can predict synapse location and establish synaptic democracy.,PLoS computational biology,2012,10.1371/journal.pcbi.1002545,,19,1,144544
184139,"CA3 pyramidal neurons: Kv1.2 mediates modulation of cortical inputs (Hyun et al., 2015)",187083,"Hyun JH, Eom K, Lee KH, Bae JY, Bae YC, Kim MH, Kim S, Ho WK, Lee SH",Kv1.2 mediates heterosynaptic modulation of direct cortical synaptic inputs in CA3 pyramidal cells.,The Journal of physiology,2015,10.1113/JP270372,,19,1,187083
19214,"Geometry-induced features of current transfer in neuronal dendrites (Korogod, Kulagina 1998)",10298,"Korogod SM, Kulagina IB",Geometry-induced features of current transfer in neuronal dendrites with tonically activated conductances.,Biological cybernetics,1998,10.1007/s004220050473,,18,1,10298
64228,Simulated light response in rod photoreceptors (Liu and Kourennyi 2004),64215,"Liu XD, Kourennyi DE",Effects of tetraethylammonium on Kx channels and simulated light response in rod photoreceptors.,Annals of biomedical engineering,2004,10.1114/b:abme.0000042230.99614.8d,,17,2,64215
83523,Subthreshold inact. of K channels modulates APs in bitufted interneurons (Korngreen et al 2005),83497,"Korngreen A, Kaiser KM, Zilberter Y",Subthreshold inactivation of voltage-gated K+ channels modulates action potentials in neocortical bitufted interneurones from rats.,The Journal of physiology,2005,10.1113/jphysiol.2004.077032,,17,1,83497
87454,"Oscillating neurons in the cochlear nucleus (Bahmer Langner 2006a, b, and 2007)",87211,"Bahmer A, Langner G",Oscillating neurons in the cochlear nucleus: II. Simulation results.,Biological cybernetics,2006,10.1007/s00422-006-0091-7,,17,1,87211|87455|87518|125393|125394
114665,Olfactory bulb mitral and granule cell column formation (Migliore et al. 2007),116150,"Migliore M, Inzirillo C, Shepherd GM",Learning mechanism for column formation in the olfactory bulb.,Frontiers in integrative neuroscience,2007,10.3389/neuro.07.012.2007,,17,1,116150
119266,Modelling reduced excitability in aged CA1 neurons as a Ca-dependent process (Markaki et al. 2005),118967,"Poirazi P, Markaki M, Orphanoudakis S","Modelling reduced excitability in aged CA1
neurons as a calcium-dependent process",Neurocomputing,2005,10.1016/j.neucom.2004.10.023,,17,1,118967
157339,Effect of the initial synaptic state on the probability to induce LTP and LTD (Migliore et al. 2015),170031,"Migliore M, De Simone G, Migliore R",Effect of the initial synaptic state on the probability to induce long-term potentiation and depression.,Biophysical journal,2015,10.1016/j.bpj.2014.12.048,,16,1,170031
144450,Linear vs non-linear integration in CA1 oblique dendrites (Gómez González et al. 2011),144452,"Gómez González JF, Mel BW, Poirazi P",Distinguishing Linear vs. Non-Linear Integration in CA1 Radial Oblique Dendrites: It's about Time.,Frontiers in computational neuroscience,2011,10.3389/fncom.2011.00044,,15,1,144452
149000,"Using Strahler's analysis to reduce realistic models (Marasco et al, 2013)",151038,"Marasco A, Limongiello A, Migliore M",Using Strahler's analysis to reduce up to 200-fold the run time of realistic neuron models.,Scientific reports,2013,10.1038/srep02934,,15,1,151038
156120,Single E-I oscillating network with amplitude modulation (Avella Gonzalez et al. 2012),155757,"Avella Gonzalez OJ, van Aerde KI, van Elburg RA, Poil SS, Mansvelder HD, Linkenkaer-Hansen K, van Pelt J, van Ooyen A",External drive to inhibitory cells induces alternating episodes of high- and low-amplitude oscillations.,PLoS computational biology,2012,10.1371/journal.pcbi.1002666,,15,1,155757
180370,"Axon-somatic back-propagation in a detailed model of cat spinal motoneuron (Balbi et al, 2015)",180448,"Balbi P, Martinoia S, Massobrio P",Axon-somatic back-propagation in detailed models of spinal alpha motoneurons.,Frontiers in computational neuroscience,2015,10.3389/fncom.2015.00015,,15,1,180448
180789,Alcohol action in a detailed Purkinje neuron model and an efficient simplified model (Forrest 2015),180865,Forrest MD,Simulation of alcohol action upon a detailed Purkinje neuron model and a simpler surrogate model that runs >400 times faster.,BMC neuroscience,2015,10.1186/s12868-015-0162-6,,15,1,180865
97874,Neural Query System NQS Data-Mining From Within the NEURON Simulator (Lytton 2006),80617,Lytton WW,Neural Query System: Data-mining from within the NEURON simulator.,Neuroinformatics,2006,10.1385/NI:4:2:163,,14,1,80617
150538,L5 pyr. cell spiking control by oscillatory  inhibition in distal apical dendrites (Li et al 2013),150214,"Li X, Morita K, Robinson HP, Small M",Control of layer 5 pyramidal cell spiking by oscillatory inhibition in the distal apical dendrites: a computational modeling study.,Journal of neurophysiology,2013,10.1152/jn.00397.2012,,14,1,150214
151458,Calcium response prediction in the striatal spines depending on input timing (Nakano et al. 2013),151459,"Nakano T, Yoshimoto J, Doya K",A model-based prediction of the calcium responses in the striatal synaptic spines depending on the timing of cortical and dopaminergic inputs and post-synaptic spikes.,Frontiers in computational neuroscience,2013,10.3389/fncom.2013.00119,,14,1,151459
155601,"Basket cell extrasynaptic inhibition modulates network oscillations (Proddutur et al., 2013)",155669,"Proddutur A, Yu J, Elgammal FS, Santhakumar V",Seizure-induced alterations in fast-spiking basket cell GABA currents modulate frequency and coherence of gamma oscillation in network simulations.,"Chaos (Woodbury, N.Y.)",2013,10.1063/1.4830138,,14,1,155669
155705,A two networks model of connectivity-dependent oscillatory activity (Avella OJ et al. 2014),155711,"Avella Gonzalez OJ, van Aerde KI, Mansvelder HD, van Pelt J, van Ooyen A",Inter-network interactions: impact of connections between oscillatory neuronal networks on oscillation frequency and pattern.,PloS one,2014,10.1371/journal.pone.0100899,,14,1,155711
155796,Intrinsic sensory neurons of the gut (Chambers et al. 2014),155798,"Chambers JD, Bornstein JC, Gwynne RM, Koussoulas K, Thomas EA","A detailed, conductance-based computer model of intrinsic sensory neurons of the gastrointestinal tract.",American journal of physiology. Gastrointestinal and liver physiology,2014,10.1152/ajpgi.00228.2013,,14,1,155798
121060,Effects of KIR current inactivation in NAc Medium Spiny Neurons (Steephen and Manchanda 2009),121063,"Steephen JE, Manchanda R",Differences in biophysical properties of nucleus accumbens medium spiny neurons emerging from inactivation of inward rectifying potassium currents.,Journal of computational neuroscience,2009,10.1007/s10827-009-0161-7,,13,1,121063
